"MatchId";"Opponent";"Team";"Min.x";"Pts";"O";"D";"T";"As";"St";"To";"Fv";"Ag";"Cm";"Rv";"PIR";"x2M";"x2A";"x3M";"x3A";"FTM";"FTA";"Local";"Min.y";"Pts_Opp";"O_Opp";"D_Opp";"T_Opp";"As_Opp";"St_Opp";"To_Opp";"Fv_Opp";"Ag_Opp";"Cm_Opp";"Rv_Opp";"PIR_Opp";"x2M_Opp";"x2A_Opp";"x3M_Opp";"x3A_Opp";"FTM_Opp";"FTA_Opp";"Poss";"Off_Rat";"Def_Rat";"eFG";"eFG_Opp";"TS";"TS_Opp";"Off_Reb";"Def_Reb";"Pct_ass";"Pct_ass_opp";"Pct_To";"Pct_To_opp";"FTR";"FTR_opp";"Win";"Expected_Wins";"Off_Reb_Opp"
122;"FC Barcelona";"LDLC ASVEL Villeurbanne";200;67;5;24;29;14;4;21;1;3;24;15;49;16;37;11;20;2;5;0;200;80;8;26;34;19;11;15;3;1;15;23;104;21;36;7;22;17;22;75;0,893333333333333;1,06666666666667;0,570175438596491;0,543103448275862;1,13175675675676;1,18203309692671;0,161290322580645;0,75;0,186666666666667;0,253333333333333;0,28;0,2;0,0350877192982456;0,293103448275862;0;0,0770816005891446;0,25
122;"LDLC ASVEL Villeurbanne";"FC Barcelona";200;80;8;26;34;19;11;15;3;1;15;23;104;21;36;7;22;17;22;1;200;67;5;24;29;14;4;21;1;3;24;15;49;16;37;11;20;2;5;73,8;1,0840108401084;0,907859078590786;0,543103448275862;0,570175438596491;1,18203309692671;1,13175675675676;0,25;0,838709677419355;0,257452574525745;0,18970189701897;0,203252032520325;0,284552845528455;0,293103448275862;0,0350877192982456;1;0,922918399410855;0,161290322580645
123;"KIROLBET Baskonia Vitoria-Gasteiz";"Valencia Basket";200;105;11;22;33;27;8;6;0;5;16;24;131;18;32;17;37;18;23;1;200;77;15;24;39;10;3;16;5;0;25;16;70;24;46;8;22;5;8;73,2;1,4344262295082;1,05191256830601;0,630434782608696;0,529411764705882;1,32709807886754;1,07662192393736;0,314285714285714;0,594594594594595;0,368852459016393;0,136612021857923;0,0819672131147541;0,218579234972678;0,260869565217391;0,0735294117647059;1;0,987158759816183;0,405405405405405
123;"Valencia Basket";"KIROLBET Baskonia Vitoria-Gasteiz";200;77;15;24;39;10;3;16;5;0;25;16;70;24;46;8;22;5;8;0;200;105;11;22;33;27;8;6;0;5;16;24;131;18;32;17;37;18;23;72,2;1,06648199445983;1,45429362880886;0,529411764705882;0,630434782608696;1,07662192393736;1,32709807886754;0,405405405405405;0,685714285714286;0,138504155124654;0,373961218836565;0,221606648199446;0,0831024930747922;0,0735294117647059;0,260869565217391;0;0,0128412401838167;0,314285714285714
124;"Crvena Zvezda mts Belgrade";"CSKA Moscow";200;100;10;22;32;27;7;6;4;1;18;19;132;21;38;14;27;16;18;1;200;74;8;21;29;19;3;10;1;4;19;18;78;18;35;9;20;11;16;68,2;1,46627565982405;1,08504398826979;0,646153846153846;0,572727272727273;1,3713658804169;1,19277885235332;0,32258064516129;0,733333333333333;0,395894428152493;0,278592375366569;0,0879765395894428;0,146627565982405;0,246153846153846;0,2;1;0,985449482420744;0,266666666666667
124;"CSKA Moscow";"Crvena Zvezda mts Belgrade";200;74;8;21;29;19;3;10;1;4;19;18;78;18;35;9;20;11;16;0;200;100;10;22;32;27;7;6;4;1;18;19;132;21;38;14;27;16;18;63,4;1,16719242902208;1,57728706624606;0,572727272727273;0,646153846153846;1,19277885235332;1,3713658804169;0,266666666666667;0,67741935483871;0,299684542586751;0,425867507886435;0,157728706624606;0,0946372239747634;0,2;0,246153846153846;0;0,0145505175792555;0,32258064516129
125;"ALBA Berlin";"FC Bayern Munich";225;77;12;30;42;17;6;25;4;6;25;21;74;17;33;10;26;13;18;0;225;76;17;24;41;17;9;17;6;4;21;25;82;14;43;10;28;18;21;79,2;0,972222222222222;0,95959595959596;0,542372881355932;0,408450704225352;1,15062761506276;0,94715852442672;0,333333333333333;0,638297872340426;0,214646464646465;0,214646464646465;0,315656565656566;0,214646464646465;0,220338983050847;0,253521126760563;1;0,545625015776745;0,361702127659574
125;"FC Bayern Munich";"ALBA Berlin";225;76;17;24;41;17;9;17;6;4;21;25;82;14;43;10;28;18;21;1;225;77;12;30;42;17;6;25;4;6;25;21;74;17;33;10;26;13;18;79,4;0,957178841309824;0,969773299748111;0,408450704225352;0,542372881355932;0,94715852442672;1,15062761506276;0,361702127659574;0,666666666666667;0,214105793450882;0,214105793450882;0,214105793450882;0,314861460957179;0,253521126760563;0,220338983050847;0;0,454374984223255;0,333333333333333
126;"Khimki Moscow Region";"Olympiacos Piraeus";225;109;16;29;45;24;6;12;2;5;21;30;130;27;44;9;30;28;38;1;225;98;14;24;38;18;5;17;5;2;30;21;89;16;34;16;40;18;23;85,2;1,27934272300469;1,15023474178404;0,547297297297297;0,540540540540541;1,20149911816578;1,16500237755587;0,4;0,674418604651163;0,28169014084507;0,211267605633803;0,140845070422535;0,199530516431925;0,378378378378378;0,243243243243243;1;0,815977034735388;0,325581395348837
126;"Olympiacos Piraeus";"Khimki Moscow Region";225;98;14;24;38;18;5;17;5;2;30;21;89;16;34;16;40;18;23;0;225;109;16;29;45;24;6;12;2;5;21;30;130;27;44;9;30;28;38;86,2;1,1368909512761;1,26450116009281;0,540540540540541;0,547297297297297;1,16500237755587;1,20149911816578;0,325581395348837;0,6;0,208816705336427;0,278422273781903;0,197215777262181;0,139211136890951;0,243243243243243;0,378378378378378;0;0,184022965264612;0,4
127;"Fenerbahce Beko Istanbul";"Zenit St Petersburg";200;84;9;19;28;24;4;14;5;0;25;22;95;19;33;12;26;10;15;0;200;81;10;22;32;22;1;14;0;5;22;25;85;15;31;12;26;15;20;70;1,2;1,15714285714286;0,627118644067797;0,578947368421053;1,28048780487805;1,23100303951368;0,290322580645161;0,655172413793103;0,342857142857143;0,314285714285714;0,2;0,2;0,169491525423729;0,263157894736842;1;0,624606494390349;0,344827586206897
127;"Zenit St Petersburg";"Fenerbahce Beko Istanbul";200;81;10;22;32;22;1;14;0;5;22;25;85;15;31;12;26;15;20;1;200;84;9;19;28;24;4;14;5;0;25;22;95;19;33;12;26;10;15;69;1,17391304347826;1,21739130434783;0,578947368421053;0,627118644067797;1,23100303951368;1,28048780487805;0,344827586206897;0,709677419354839;0,318840579710145;0,347826086956522;0,202898550724638;0,202898550724638;0,263157894736842;0,169491525423729;0;0,375393505609651;0,290322580645161
128;"Maccabi FOX Tel Aviv";"Panathinaikos OPAP Athens";200;79;10;22;32;13;2;12;5;5;20;14;74;22;41;8;20;11;14;0;200;88;21;21;42;20;7;10;5;5;15;19;106;20;36;11;37;15;18;68,6;1,15160349854227;1,28279883381924;0,557377049180328;0,5;1,17629541393687;1,08749382105783;0,32258064516129;0,511627906976744;0,189504373177843;0,291545189504373;0,174927113702624;0,145772594752187;0,180327868852459;0,205479452054795;0;0,180872784178317;0,488372093023256
128;"Panathinaikos OPAP Athens";"Maccabi FOX Tel Aviv";200;88;21;21;42;20;7;10;5;5;15;19;106;20;36;11;37;15;18;1;200;79;10;22;32;13;2;12;5;5;20;14;74;22;41;8;20;11;14;69,2;1,27167630057803;1,14161849710983;0,5;0,557377049180328;1,08749382105783;1,17629541393687;0,488372093023256;0,67741935483871;0,289017341040462;0,187861271676301;0,144508670520231;0,173410404624277;0,205479452054795;0,180327868852459;1;0,819127215821683;0,32258064516129
129;"AX Armani Exchange Milan";"Valencia Basket";200;71;15;25;40;15;6;11;1;1;20;22;79;18;36;6;28;17;21;0;200;78;9;28;37;18;5;7;1;1;22;20;92;26;46;4;18;14;17;68,4;1,03801169590643;1,14035087719298;0,421875;0,5;0,969415619879847;1,09121432568551;0,348837209302326;0,735294117647059;0,219298245614035;0,263157894736842;0,160818713450292;0,10233918128655;0,265625;0,21875;0;0,211416980405408;0,264705882352941
129;"Valencia Basket";"AX Armani Exchange Milan";200;78;9;28;37;18;5;7;1;1;22;20;92;26;46;4;18;14;17;1;200;71;15;25;40;15;6;11;1;1;20;22;79;18;36;6;28;17;21;68,8;1,13372093023256;1,03197674418605;0,5;0,421875;1,09121432568551;0,969415619879847;0,264705882352941;0,651162790697674;0,261627906976744;0,218023255813953;0,101744186046512;0,159883720930233;0,21875;0,265625;1;0,788583019594592;0,348837209302326
13;"Maccabi FOX Tel Aviv";"Real Madrid";200;86;14;24;38;18;4;10;0;2;19;26;99;16;35;12;31;18;22;1;200;85;8;25;33;9;7;7;2;0;26;19;87;22;37;10;27;11;14;70,8;1,21468926553672;1,20056497175141;0,515151515151515;0,578125;1,13636363636364;1,2115165336374;0,358974358974359;0,75;0,254237288135593;0,127118644067797;0,141242937853107;0,0988700564971751;0,272727272727273;0,171875;1;0,540844917813689;0,25
13;"Real Madrid";"Maccabi FOX Tel Aviv";200;85;8;25;33;9;7;7;2;0;26;19;87;22;37;10;27;11;14;0;200;86;14;24;38;18;4;10;0;2;19;26;99;16;35;12;31;18;22;68,6;1,23906705539359;1,2536443148688;0,578125;0,515151515151515;1,2115165336374;1,13636363636364;0,25;0,641025641025641;0,131195335276968;0,262390670553936;0,102040816326531;0,145772594752187;0,171875;0,272727272727273;0;0,459155082186311;0,358974358974359
130;"KIROLBET Baskonia Vitoria-Gasteiz";"Real Madrid";200;77;7;35;42;20;6;15;2;3;20;17;93;20;37;10;23;7;10;0;200;55;12;23;35;4;5;9;3;2;17;19;40;16;37;4;26;11;21;72;1,06944444444444;0,763888888888889;0,583333333333333;0,349206349206349;1,19565217391304;0,761351052048727;0,233333333333333;0,74468085106383;0,277777777777778;0,0555555555555556;0,208333333333333;0,125;0,116666666666667;0,174603174603175;1;0,991080990088942;0,25531914893617
130;"Real Madrid";"KIROLBET Baskonia Vitoria-Gasteiz";200;55;12;23;35;4;5;9;3;2;17;19;40;16;37;4;26;11;21;1;200;77;7;35;42;20;6;15;2;3;20;17;93;20;37;10;23;7;10;68,4;0,804093567251462;1,12573099415205;0,349206349206349;0,583333333333333;0,761351052048727;1,19565217391304;0,25531914893617;0,766666666666667;0,0584795321637427;0,292397660818713;0,131578947368421;0,219298245614035;0,174603174603175;0,116666666666667;0;0,00891900991105785;0,233333333333333
131;"Khimki Moscow Region";"Zalgiris Kaunas";200;74;7;18;25;19;10;11;2;2;16;25;90;19;35;5;21;21;25;0;200;83;9;24;33;18;6;18;2;2;25;16;85;18;35;12;23;11;11;70;1,05714285714286;1,18571428571429;0,473214285714286;0,620689655172414;1,1044776119403;1,32081476766391;0,225806451612903;0,666666666666667;0,271428571428571;0,257142857142857;0,157142857142857;0,257142857142857;0,375;0,189655172413793;0;0,167025406754845;0,333333333333333
131;"Zalgiris Kaunas";"Khimki Moscow Region";200;83;9;24;33;18;6;18;2;2;25;16;85;18;35;12;23;11;11;1;200;74;7;18;25;19;10;11;2;2;16;25;90;19;35;5;21;21;25;71,4;1,1624649859944;1,03641456582633;0,620689655172414;0,473214285714286;1,32081476766391;1,1044776119403;0,333333333333333;0,774193548387097;0,252100840336134;0,266106442577031;0,252100840336134;0,15406162464986;0,189655172413793;0,375;1;0,832974593245155;0,225806451612903
132;"Anadolu Efes Istanbul";"CSKA Moscow";200;81;15;23;38;16;4;16;7;0;22;16;91;22;36;9;25;10;13;0;200;80;12;16;28;11;11;9;0;7;16;22;80;17;41;12;24;10;14;67,2;1,20535714285714;1,19047619047619;0,581967213114754;0,538461538461538;1,21402877697842;1,12422709387296;0,483870967741935;0,657142857142857;0,238095238095238;0,163690476190476;0,238095238095238;0,133928571428571;0,163934426229508;0,153846153846154;1;0,54336956018941;0,342857142857143
132;"CSKA Moscow";"Anadolu Efes Istanbul";200;80;12;16;28;11;11;9;0;7;16;22;80;17;41;12;24;10;14;1;200;81;15;23;38;16;4;16;7;0;22;16;91;22;36;9;25;10;13;67,6;1,18343195266272;1,19822485207101;0,538461538461538;0,581967213114754;1,12422709387296;1,21402877697842;0,342857142857143;0,516129032258065;0,162721893491124;0,236686390532544;0,133136094674556;0,236686390532544;0,153846153846154;0,163934426229508;0;0,45663043981059;0,483870967741935
133;"Crvena Zvezda mts Belgrade";"Olympiacos Piraeus";200;81;6;26;32;17;6;13;1;0;22;23;93;18;33;8;21;21;25;0;200;88;10;22;32;18;7;9;0;1;23;20;92;20;43;12;22;12;19;71;1,14084507042254;1,23943661971831;0,555555555555556;0,584615384615385;1,24615384615385;1,19956379498364;0,214285714285714;0,722222222222222;0,23943661971831;0,253521126760563;0,183098591549296;0,126760563380282;0,388888888888889;0,184615384615385;0;0,238589662584177;0,277777777777778
133;"Olympiacos Piraeus";"Crvena Zvezda mts Belgrade";200;88;10;22;32;18;7;9;0;1;23;20;92;20;43;12;22;12;19;1;200;81;6;26;32;17;6;13;1;0;22;23;93;18;33;8;21;21;25;71,6;1,22905027932961;1,13128491620112;0,584615384615385;0,555555555555556;1,19956379498364;1,24615384615385;0,277777777777778;0,785714285714286;0,251396648044693;0,237430167597765;0,125698324022346;0,181564245810056;0,184615384615385;0,388888888888889;1;0,761410337415824;0,214285714285714
134;"FC Barcelona";"FC Bayern Munich";200;67;8;19;27;19;5;19;2;4;18;21;60;15;33;9;25;10;16;1;200;77;8;25;33;17;11;16;4;2;21;18;93;26;38;3;19;16;16;75,4;0,888594164456233;1,02122015915119;0,491379310344828;0,535087719298246;1,03013530135301;1,20237351655215;0,242424242424242;0,703703703703704;0,251989389920424;0,225464190981432;0,251989389920424;0,212201591511936;0,172413793103448;0,280701754385965;0;0,124817558015964;0,296296296296296
134;"FC Bayern Munich";"FC Barcelona";200;77;8;25;33;17;11;16;4;2;21;18;93;26;38;3;19;16;16;0;200;67;8;19;27;19;5;19;2;4;18;21;60;15;33;9;25;10;16;71,4;1,07843137254902;0,938375350140056;0,535087719298246;0,491379310344828;1,20237351655215;1,03013530135301;0,296296296296296;0,757575757575758;0,238095238095238;0,266106442577031;0,224089635854342;0,266106442577031;0,280701754385965;0,172413793103448;1;0,875182441984036;0,242424242424242
135;"ALBA Berlin";"LDLC ASVEL Villeurbanne";200;93;7;22;29;23;4;10;5;2;25;18;107;29;44;8;18;11;14;1;200;81;14;18;32;17;4;8;2;5;19;24;86;26;47;3;19;20;25;70,6;1,31728045325779;1,14730878186969;0,661290322580645;0,462121212121212;1,36443661971831;1,05194805194805;0,28;0,611111111111111;0,325779036827196;0,240793201133145;0,141643059490085;0,113314447592068;0,17741935483871;0,303030303030303;1;0,873703056703039;0,388888888888889
135;"LDLC ASVEL Villeurbanne";"ALBA Berlin";200;81;14;18;32;17;4;8;2;5;19;24;86;26;47;3;19;20;25;0;200;93;7;22;29;23;4;10;5;2;25;18;107;29;44;8;18;11;14;70;1,15714285714286;1,32857142857143;0,462121212121212;0,661290322580645;1,05194805194805;1,36443661971831;0,388888888888889;0,72;0,242857142857143;0,328571428571429;0,114285714285714;0,142857142857143;0,303030303030303;0,17741935483871;0;0,126296943296961;0,28
136;"AX Armani Exchange Milan";"CSKA Moscow";200;78;13;28;41;17;7;11;3;5;18;21;91;15;35;10;28;18;22;1;200;75;9;25;34;16;7;11;5;3;21;18;80;23;43;6;21;11;16;69,8;1,11747851002865;1,07449856733524;0,476190476190476;0,5;1,07319757842598;1,05574324324324;0,342105263157895;0,756756756756757;0,243553008595989;0,229226361031519;0,157593123209169;0,157593123209169;0,285714285714286;0,171875;1;0,633924434616861;0,243243243243243
136;"CSKA Moscow";"AX Armani Exchange Milan";200;75;9;25;34;16;7;11;5;3;21;18;80;23;43;6;21;11;16;0;200;78;13;28;41;17;7;11;3;5;18;21;91;15;35;10;28;18;22;72,4;1,03591160220994;1,07734806629834;0,5;0,476190476190476;1,05574324324324;1,07319757842598;0,243243243243243;0,657894736842105;0,220994475138122;0,234806629834254;0,151933701657459;0,151933701657459;0,171875;0,285714285714286;0;0,366075565383138;0,342105263157895
137;"Anadolu Efes Istanbul";"Maccabi FOX Tel Aviv";200;79;16;21;37;21;7;13;1;4;16;13;79;19;42;10;30;11;14;0;200;99;8;27;35;18;10;14;4;1;13;16;125;21;38;16;28;9;9;74,6;1,05898123324397;1,32707774798928;0,472222222222222;0,681818181818182;1,010747185261;1,41509433962264;0,372093023255814;0,724137931034483;0,281501340482574;0,241286863270778;0,17426273458445;0,187667560321716;0,152777777777778;0,136363636363636;0;0,0407221743759682;0,275862068965517
137;"Maccabi FOX Tel Aviv";"Anadolu Efes Istanbul";200;99;8;27;35;18;10;14;4;1;13;16;125;21;38;16;28;9;9;1;200;79;16;21;37;21;7;13;1;4;16;13;79;19;42;10;30;11;14;75,6;1,30952380952381;1,04497354497355;0,681818181818182;0,472222222222222;1,41509433962264;1,010747185261;0,275862068965517;0,627906976744186;0,238095238095238;0,277777777777778;0,185185185185185;0,171957671957672;0,136363636363636;0,152777777777778;1;0,959277825624032;0,372093023255814
138;"ALBA Berlin";"KIROLBET Baskonia Vitoria-Gasteiz";200;57;15;18;33;10;10;19;1;3;24;18;42;20;43;3;19;8;10;0;200;81;12;23;35;17;9;15;3;1;18;23;101;17;34;9;21;20;24;70;0,814285714285714;1,15714285714286;0,395161290322581;0,554545454545455;0,858433734939759;1,23550945698597;0,394736842105263;0,6;0,142857142857143;0,242857142857143;0,271428571428571;0,214285714285714;0,129032258064516;0,363636363636364;0;0,00724933056401579;0,4
138;"KIROLBET Baskonia Vitoria-Gasteiz";"ALBA Berlin";200;81;12;23;35;17;9;15;3;1;18;23;101;17;34;9;21;20;24;1;200;57;15;18;33;10;10;19;1;3;24;18;42;20;43;3;19;8;10;67,6;1,19822485207101;0,843195266272189;0,554545454545455;0,395161290322581;1,23550945698597;0,858433734939759;0,4;0,605263157894737;0,251479289940828;0,14792899408284;0,22189349112426;0,281065088757396;0,363636363636364;0,129032258064516;1;0,992750669435984;0,394736842105263
139;"Panathinaikos OPAP Athens";"Real Madrid";200;87;18;27;45;24;6;9;2;3;12;20;113;17;34;14;40;11;15;0;200;75;11;25;36;12;3;13;3;2;20;12;67;18;34;9;31;12;13;71;1,22535211267606;1,05633802816901;0,513513513513513;0,484615384615385;1,07940446650124;1,06052036199095;0,418604651162791;0,710526315789474;0,338028169014085;0,169014084507042;0,126760563380282;0,183098591549296;0,148648648648649;0,184615384615385;1;0,888734575953881;0,289473684210526
139;"Real Madrid";"Panathinaikos OPAP Athens";200;75;11;25;36;12;3;13;3;2;20;12;67;18;34;9;31;12;13;1;200;87;18;27;45;24;6;9;2;3;12;20;113;17;34;14;40;11;15;72,2;1,0387811634349;1,20498614958449;0,484615384615385;0,513513513513513;1,06052036199095;1,07940446650124;0,289473684210526;0,581395348837209;0,166204986149584;0,332409972299169;0,18005540166205;0,124653739612188;0,184615384615385;0,148648648648649;0;0,111265424046119;0,418604651162791
14;"FC Barcelona";"Zenit St Petersburg";200;63;12;21;33;20;7;18;2;1;19;20;71;13;28;8;26;13;16;1;200;87;13;21;34;20;6;9;1;2;20;19;99;20;45;10;20;17;19;66,4;0,948795180722891;1,31024096385542;0,462962962962963;0,538461538461538;1,03211009174312;1,18593238822246;0,363636363636364;0,617647058823529;0,301204819277108;0,301204819277108;0,271084337349398;0,135542168674699;0,240740740740741;0,261538461538462;0;0,010784231111356;0,382352941176471
14;"Zenit St Petersburg";"FC Barcelona";200;87;13;21;34;20;6;9;1;2;20;19;99;20;45;10;20;17;19;0;200;63;12;21;33;20;7;18;2;1;19;20;71;13;28;8;26;13;16;68,6;1,26822157434402;0,918367346938776;0,538461538461538;0,462962962962963;1,18593238822246;1,03211009174312;0,382352941176471;0,636363636363636;0,291545189504373;0,291545189504373;0,131195335276968;0,262390670553936;0,261538461538462;0,240740740740741;1;0,989215768888644;0,363636363636364
140;"Khimki Moscow Region";"LDLC ASVEL Villeurbanne";200;92;9;19;28;20;10;10;2;0;21;22;112;24;33;9;26;17;22;1;200;88;9;20;29;19;6;13;0;2;22;21;94;24;39;9;21;13;18;68,8;1,33720930232558;1,27906976744186;0,635593220338983;0,625;1,33954571927781;1,29564193168433;0,310344827586207;0,678571428571429;0,290697674418605;0,276162790697674;0,145348837209302;0,188953488372093;0,288135593220339;0,216666666666667;1;0,650747075030058;0,321428571428571
140;"LDLC ASVEL Villeurbanne";"Khimki Moscow Region";200;88;9;20;29;19;6;13;0;2;22;21;94;24;39;9;21;13;18;0;200;92;9;19;28;20;10;10;2;0;21;22;112;24;33;9;26;17;22;71,2;1,23595505617978;1,29213483146067;0,625;0,635593220338983;1,29564193168433;1,33954571927781;0,321428571428571;0,689655172413793;0,26685393258427;0,280898876404494;0,182584269662921;0,140449438202247;0,216666666666667;0,288135593220339;0;0,349252924969941;0,310344827586207
141;"Crvena Zvezda mts Belgrade";"Zenit St Petersburg";200;58;11;17;28;13;8;11;6;3;17;23;62;9;28;9;30;13;16;1;200;65;14;30;44;14;4;18;3;6;23;17;68;20;44;7;14;4;5;64,4;0,900621118012422;1,00931677018634;0,387931034482759;0,525862068965517;0,891758917589176;1,0797342192691;0,268292682926829;0,548387096774194;0,201863354037267;0,217391304347826;0,170807453416149;0,279503105590062;0,224137931034483;0,0689655172413793;0;0,168650798213541;0,451612903225806
141;"Zenit St Petersburg";"Crvena Zvezda mts Belgrade";200;65;14;30;44;14;4;18;3;6;23;17;68;20;44;7;14;4;5;0;200;58;11;17;28;13;8;11;6;3;17;23;62;9;28;9;30;13;16;64;1,015625;0,90625;0,525862068965517;0,387931034482759;1,0797342192691;0,891758917589176;0,451612903225806;0,731707317073171;0,21875;0,203125;0,28125;0,171875;0,0689655172413793;0,224137931034483;1;0,831349201786459;0,268292682926829
142;"Fenerbahce Beko Istanbul";"Valencia Basket";225;100;23;27;50;22;9;14;1;2;24;26;118;24;44;9;30;25;34;0;225;98;10;21;31;16;9;12;2;1;26;24;104;20;37;12;31;22;23;78,6;1,27226463104326;1,24681933842239;0,506756756756757;0,558823529411765;1,12410071942446;1,25448028673835;0,522727272727273;0,72972972972973;0,279898218829517;0,203562340966921;0,178117048346056;0,152671755725191;0,337837837837838;0,323529411764706;1;0,570241835775751;0,27027027027027
142;"Valencia Basket";"Fenerbahce Beko Istanbul";225;98;10;21;31;16;9;12;2;1;26;24;104;20;37;12;31;22;23;1;225;100;23;27;50;22;9;14;1;2;24;26;118;24;44;9;30;25;34;79,2;1,23737373737374;1,26262626262626;0,558823529411765;0,506756756756757;1,25448028673835;1,12410071942446;0,27027027027027;0,477272727272727;0,202020202020202;0,277777777777778;0,151515151515152;0,176767676767677;0,323529411764706;0,337837837837838;0;0,429758164224249;0,522727272727273
143;"FC Bayern Munich";"Zalgiris Kaunas";200;98;12;15;27;29;9;7;4;3;19;20;127;22;37;13;28;15;16;0;200;73;11;17;28;16;1;20;3;4;20;19;67;10;25;13;26;14;15;66,4;1,47590361445783;1,09939759036145;0,638461538461538;0,57843137254902;1,36035535813437;1,26736111111111;0,413793103448276;0,576923076923077;0,436746987951807;0,240963855421687;0,105421686746988;0,301204819277108;0,230769230769231;0,274509803921569;1;0,984064035920704;0,423076923076923
143;"Zalgiris Kaunas";"FC Bayern Munich";200;73;11;17;28;16;1;20;3;4;20;19;67;10;25;13;26;14;15;1;200;98;12;15;27;29;9;7;4;3;19;20;127;22;37;13;28;15;16;66;1,10606060606061;1,48484848484848;0,57843137254902;0,638461538461538;1,26736111111111;1,36035535813437;0,423076923076923;0,586206896551724;0,242424242424242;0,439393939393939;0,303030303030303;0,106060606060606;0,274509803921569;0,230769230769231;0;0,0159359640792963;0,413793103448276
144;"FC Barcelona";"Olympiacos Piraeus";200;80;10;25;35;18;6;16;4;2;22;18;83;26;45;6;21;10;14;0;200;90;11;27;38;16;6;13;2;4;18;21;100;21;42;11;28;15;15;77,6;1,03092783505155;1,15979381443299;0,53030303030303;0,535714285714286;1,10864745011086;1,17493472584856;0,27027027027027;0,694444444444444;0,231958762886598;0,206185567010309;0,206185567010309;0,167525773195876;0,151515151515152;0,214285714285714;0;0,161249220080676;0,305555555555556
144;"Olympiacos Piraeus";"FC Barcelona";200;90;11;27;38;16;6;13;2;4;18;21;100;21;42;11;28;15;15;1;200;80;10;25;35;18;6;16;4;2;22;18;83;26;45;6;21;10;14;78;1,15384615384615;1,02564102564103;0,535714285714286;0,53030303030303;1,17493472584856;1,10864745011086;0,305555555555556;0,72972972972973;0,205128205128205;0,230769230769231;0,166666666666667;0,205128205128205;0,214285714285714;0,151515151515152;1;0,838750779919324;0,27027027027027
